Date,close,ticker,name,category,indexed
2018-02-15,33.22507095336914,HSBC,HSBC,traditional_bank,102.5567498738316
2018-02-16,33.27452850341797,HSBC,HSBC,traditional_bank,102.70941186804822
2018-02-20,32.15568923950195,HSBC,HSBC,traditional_bank,99.25585961831793
2018-02-21,32.25459289550781,HSBC,HSBC,traditional_bank,99.56114828195498
2018-02-22,32.19782257080078,HSBC,HSBC,traditional_bank,99.38591374297066
2018-02-23,32.31767654418945,HSBC,HSBC,traditional_bank,99.75587033350611
2018-02-26,32.27350997924805,HSBC,HSBC,traditional_bank,99.61954017006299
2018-02-27,31.64268684387207,HSBC,HSBC,traditional_bank,97.67236086681397
2018-02-28,31.3083438873291,HSBC,HSBC,traditional_bank,96.64033517108624
2018-03-01,31.289419174194336,HSBC,HSBC,traditional_bank,96.5819197331141
2018-03-02,31.213720321655273,HSBC,HSBC,traditional_bank,96.34825798122557
2018-03-05,31.10647201538086,HSBC,HSBC,traditional_bank,96.01721165369736
2018-03-06,31.150634765625,HSBC,HSBC,traditional_bank,96.15353004220842
2018-03-07,31.062313079833984,HSBC,HSBC,traditional_bank,95.88090504011836
2018-03-08,30.96769905090332,HSBC,HSBC,traditional_bank,95.58885728758789
2018-03-09,31.25787925720215,HSBC,HSBC,traditional_bank,96.48456459480457
2018-03-12,31.156938552856445,HSBC,HSBC,traditional_bank,96.17298811744506
2018-03-13,30.9361572265625,HSBC,HSBC,traditional_bank,95.49149626181232
2018-03-14,30.7405948638916,HSBC,HSBC,traditional_bank,94.88784848205819
2018-03-15,31.068628311157227,HSBC,HSBC,traditional_bank,95.90039844015119
2018-03-16,31.28310775756836,HSBC,HSBC,traditional_bank,96.56243810801334
2018-03-19,31.182180404663086,HSBC,HSBC,traditional_bank,96.25090284291605
2018-03-20,31.1884822845459,HSBC,HSBC,traditional_bank,96.27035503068664
2018-03-21,31.12540626525879,HSBC,HSBC,traditional_bank,96.07565652899966
2018-03-22,30.299009323120117,HSBC,HSBC,traditional_bank,93.52479412120032
2018-03-23,29.838497161865234,HSBC,HSBC,traditional_bank,92.1033184349043
2018-03-26,30.431482315063477,HSBC,HSBC,traditional_bank,93.93370218700524
2018-03-27,30.034055709838867,HSBC,HSBC,traditional_bank,92.70695443972636
2018-03-28,30.109758377075195,HSBC,HSBC,traditional_bank,92.94062796654694
2018-03-29,30.0719051361084,HSBC,HSBC,traditional_bank,92.82378531567062
2018-04-02,29.863731384277344,HSBC,HSBC,traditional_bank,92.18120961051115
2018-04-03,29.933122634887695,HSBC,HSBC,traditional_bank,92.39540151223098
2018-04-04,30.027748107910156,HSBC,HSBC,traditional_bank,92.68748458955766
2018-04-05,30.116064071655273,HSBC,HSBC,traditional_bank,92.96009192924961
2018-04-06,29.756484985351562,HSBC,HSBC,traditional_bank,91.85016917044896
2018-04-09,30.109758377075195,HSBC,HSBC,traditional_bank,92.94062796654694
2018-04-10,30.444093704223633,HSBC,HSBC,traditional_bank,93.97263011241057
2018-04-11,30.532411575317383,HSBC,HSBC,traditional_bank,94.24524333956855
2018-04-12,30.97399139404297,HSBC,HSBC,traditional_bank,95.60828003802833
2018-04-13,30.99292755126953,HSBC,HSBC,traditional_bank,95.66673080079664
2018-04-16,30.746898651123047,HSBC,HSBC,traditional_bank,94.90730655729482
2018-04-17,30.809993743896484,HSBC,HSBC,traditional_bank,95.10206393364213
2018-04-18,30.63965606689453,HSBC,HSBC,traditional_bank,94.5762778921647
2018-04-19,31.1695556640625,HSBC,HSBC,traditional_bank,96.21193370524848
2018-04-20,31.302034378051758,HSBC,HSBC,traditional_bank,96.6208594334515
2018-04-23,31.510210037231445,HSBC,HSBC,traditional_bank,97.263441026077
2018-04-24,31.529138565063477,HSBC,HSBC,traditional_bank,97.3218682389812
2018-04-25,31.617450714111328,HSBC,HSBC,traditional_bank,97.59446380374108
2018-04-26,31.51651382446289,HSBC,HSBC,traditional_bank,97.28289910131363
2018-04-27,31.686847686767578,HSBC,HSBC,traditional_bank,97.808673367859
2018-04-30,31.705760955810547,HSBC,HSBC,traditional_bank,97.86705348103494
2018-05-01,31.623769760131836,HSBC,HSBC,traditional_bank,97.61396897870598
2018-05-02,31.51651382446289,HSBC,HSBC,traditional_bank,97.28289910131363
2018-05-03,31.440814971923828,HSBC,HSBC,traditional_bank,97.04923734942511
2018-05-04,30.89830780029297,HSBC,HSBC,traditional_bank,95.37466538586806
2018-05-07,30.778438568115234,HSBC,HSBC,traditional_bank,95.00466169560434
2018-05-08,30.677509307861328,HSBC,HSBC,traditional_bank,94.69312054304103
2018-05-09,31.25156593322754,HSBC,HSBC,traditional_bank,96.46507708223777
2018-05-10,31.49759292602539,HSBC,HSBC,traditional_bank,97.22449543827356
2018-05-11,31.65530014038086,HSBC,HSBC,traditional_bank,97.71129467968535
2018-05-14,31.680532455444336,HSBC,HSBC,traditional_bank,97.78917996782617
2018-05-15,31.661619186401367,HSBC,HSBC,traditional_bank,97.73079985465024
2018-05-16,31.7373104095459,HSBC,HSBC,traditional_bank,97.96443805667464
2018-05-17,31.62900161743164,HSBC,HSBC,traditional_bank,97.63011829803249
2018-05-18,31.718196868896484,HSBC,HSBC,traditional_bank,97.90543975956531
2018-05-21,31.839256286621094,HSBC,HSBC,traditional_bank,98.27911722863315
2018-05-22,32.183326721191406,HSBC,HSBC,traditional_bank,99.34116900112545
2018-05-23,31.7054443359375,HSBC,HSBC,traditional_bank,97.86607616167359
2018-05-24,31.431474685668945,HSBC,HSBC,traditional_bank,97.02040642826512
2018-05-25,31.310413360595703,HSBC,HSBC,traditional_bank,96.64672307173124
2018-05-29,30.68598175048828,HSBC,HSBC,traditional_bank,94.71927266715635
2018-05-30,30.9918270111084,HSBC,HSBC,traditional_bank,95.66333373289604
2018-05-31,30.826152801513672,HSBC,HSBC,traditional_bank,95.15194254586748
2018-06-01,31.074655532836914,HSBC,HSBC,traditional_bank,95.91900283281315
2018-06-04,31.272178649902344,HSBC,HSBC,traditional_bank,96.52870292764845
2018-06-05,31.042800903320312,HSBC,HSBC,traditional_bank,95.8206762626083
2018-06-06,31.444211959838867,HSBC,HSBC,traditional_bank,97.05972292642858
2018-06-07,31.425100326538086,HSBC,HSBC,traditional_bank,97.00073051678528
2018-06-08,31.463327407836914,HSBC,HSBC,traditional_bank,97.11872711100393
2018-06-11,31.405986785888672,HSBC,HSBC,traditional_bank,96.94173221967596
2018-06-12,31.38686752319336,HSBC,HSBC,traditional_bank,96.88271626016854
2018-06-13,31.412349700927734,HSBC,HSBC,traditional_bank,96.96137280635959
2018-06-14,31.323152542114258,HSBC,HSBC,traditional_bank,96.68604545736073
2018-06-15,30.908994674682617,HSBC,HSBC,traditional_bank,95.40765285804683
2018-06-18,30.908994674682617,HSBC,HSBC,traditional_bank,95.40765285804683
2018-06-19,30.641387939453125,HSBC,HSBC,traditional_bank,94.581623711322
2018-06-20,30.743328094482422,HSBC,HSBC,traditional_bank,94.89628522088242
2018-06-21,30.2144775390625,HSBC,HSBC,traditional_bank,93.26386751411637
2018-06-22,30.552183151245117,HSBC,HSBC,traditional_bank,94.30627281245901
2018-06-25,30.048812866210938,HSBC,HSBC,traditional_bank,92.75250576441799
2018-06-26,30.265457153320312,HSBC,HSBC,traditional_bank,93.42122770622674
2018-06-27,29.67288589477539,HSBC,HSBC,traditional_bank,91.59212153425482
2018-06-28,29.90864372253418,HSBC,HSBC,traditional_bank,92.3198417731729
2018-06-29,30.036073684692383,HSBC,HSBC,traditional_bank,92.7131833787885
2018-07-02,29.641029357910156,HSBC,HSBC,traditional_bank,91.49378907658392
2018-07-03,29.774837493896484,HSBC,HSBC,traditional_bank,91.90681836861143
2018-07-05,30.01696014404297,HSBC,HSBC,traditional_bank,92.65418508167917
2018-07-06,30.036073684692383,HSBC,HSBC,traditional_bank,92.7131833787885
2018-07-09,30.48846435546875,HSBC,HSBC,traditional_bank,94.10959023471914
2018-07-10,30.233591079711914,HSBC,HSBC,traditional_bank,93.3228658112257
2018-07-11,29.80031967163086,HSBC,HSBC,traditional_bank,91.98547491480248
2018-07-12,30.29730796813965,HSBC,HSBC,traditional_bank,93.51954250149954
2018-07-13,30.227224349975586,HSBC,HSBC,traditional_bank,93.30321344961
2018-07-16,30.265457153320312,HSBC,HSBC,traditional_bank,93.42122770622674
2018-07-17,29.97235679626465,HSBC,HSBC,traditional_bank,92.51650668851467
2018-07-18,30.22085952758789,HSBC,HSBC,traditional_bank,93.28356697546033
2018-07-19,30.036073684692383,HSBC,HSBC,traditional_bank,92.7131833787885
2018-07-20,30.188989639282227,HSBC,HSBC,traditional_bank,93.18519330552722
2018-07-23,30.450239181518555,HSBC,HSBC,traditional_bank,93.99159952796653
2018-07-24,30.84527587890625,HSBC,HSBC,traditional_bank,95.21097028030697
2018-07-25,30.90261459350586,HSBC,HSBC,traditional_bank,95.38795928416891
2018-07-26,30.60952377319336,HSBC,HSBC,traditional_bank,94.48326770378698
2018-07-27,30.717838287353516,HSBC,HSBC,traditional_bank,94.81760512482724
2018-07-30,30.692350387573242,HSBC,HSBC,traditional_bank,94.73893091623808
2018-07-31,30.85164451599121,HSBC,HSBC,traditional_bank,95.2306285293887
2018-08-01,30.208110809326172,HSBC,HSBC,traditional_bank,93.24421515250067
2018-08-02,29.6983642578125,HSBC,HSBC,traditional_bank,91.6707663055138
2018-08-03,30.067934036254883,HSBC,HSBC,traditional_bank,92.81152761139144
2018-08-06,29.57731056213379,HSBC,HSBC,traditional_bank,91.29710649884406
2018-08-07,29.781206130981445,HSBC,HSBC,traditional_bank,91.92647661769315
2018-08-08,30.042448043823242,HSBC,HSBC,traditional_bank,92.73285929026832
2018-08-09,29.927753448486328,HSBC,HSBC,traditional_bank,92.37882829535015
2018-08-10,29.558197021484375,HSBC,HSBC,traditional_bank,91.23810820173473
2018-08-13,29.303329467773438,HSBC,HSBC,traditional_bank,90.45140144063939
2018-08-14,29.32244110107422,HSBC,HSBC,traditional_bank,90.51039385028268
2018-08-15,28.844573974609375,HSBC,HSBC,traditional_bank,89.03534811055907
2018-08-16,29.04430389404297,HSBC,HSBC,traditional_bank,89.65186000359371
2018-08-17,28.941213607788086,HSBC,HSBC,traditional_bank,89.33364835201583
2018-08-20,29.024965286254883,HSBC,HSBC,traditional_bank,89.59216698549258
2018-08-21,29.05074119567871,HSBC,HSBC,traditional_bank,89.6717302014526
2018-08-22,29.11516761779785,HSBC,HSBC,traditional_bank,89.87059702909045
2018-08-23,28.657726287841797,HSBC,HSBC,traditional_bank,88.45860016310635
2018-08-24,28.683502197265625,HSBC,HSBC,traditional_bank,88.53816337906639
2018-08-27,29.205366134643555,HSBC,HSBC,traditional_bank,90.14901529775624
2018-08-28,28.934768676757812,HSBC,HSBC,traditional_bank,89.31375460429281
2018-08-29,29.05074119567871,HSBC,HSBC,traditional_bank,89.6717302014526
2018-08-30,28.567527770996094,HSBC,HSBC,traditional_bank,88.18018189444057
2018-08-31,28.354917526245117,HSBC,HSBC,traditional_bank,87.52391194329005
2018-09-04,28.412899017333984,HSBC,HSBC,traditional_bank,87.70288502320486
2018-09-05,28.206722259521484,HSBC,HSBC,traditional_bank,87.06647349498117
2018-09-06,27.897470474243164,HSBC,HSBC,traditional_bank,86.11189741490786
2018-09-07,27.588224411010742,HSBC,HSBC,traditional_bank,85.15733899723266
2018-09-10,27.646203994750977,HSBC,HSBC,traditional_bank,85.33630618968144
2018-09-11,27.581775665283203,HSBC,HSBC,traditional_bank,85.13743347457756
2018-09-12,27.659082412719727,HSBC,HSBC,traditional_bank,85.37605836033129
2018-09-13,28.097200393676758,HSBC,HSBC,traditional_bank,86.7284093079425
2018-09-14,28.058536529541016,HSBC,HSBC,traditional_bank,86.60906448400246
2018-09-17,28.045656204223633,HSBC,HSBC,traditional_bank,86.56930642588658
2018-09-18,27.89102554321289,HSBC,HSBC,traditional_bank,86.09200366718484
2018-09-19,28.470890045166016,HSBC,HSBC,traditional_bank,87.88188754044984
2018-09-20,28.857454299926758,HSBC,HSBC,traditional_bank,89.07510616867496
2018-09-21,28.941213607788086,HSBC,HSBC,traditional_bank,89.33364835201583
2018-09-24,28.767250061035156,HSBC,HSBC,traditional_bank,88.79667023761107
2018-09-25,28.8381290435791,HSBC,HSBC,traditional_bank,89.01545436283605
2018-09-26,28.92833137512207,HSBC,HSBC,traditional_bank,89.29388440643392
2018-09-27,28.915437698364258,HSBC,HSBC,traditional_bank,89.2540851360558
2018-09-28,28.34203338623047,HSBC,HSBC,traditional_bank,87.48414211024209
2018-10-01,28.419343948364258,HSBC,HSBC,traditional_bank,87.72277877092787
2018-10-02,28.09075927734375,HSBC,HSBC,traditional_bank,86.70852733515154
2018-10-03,28.451555252075195,HSBC,HSBC,traditional_bank,87.82220629728077
2018-10-04,28.47732925415039,HSBC,HSBC,traditional_bank,87.90176362577476
2018-10-05,28.232505798339844,HSBC,HSBC,traditional_bank,87.14606026080533
2018-10-08,28.06498908996582,HSBC,HSBC,traditional_bank,86.62898178158962
2018-10-09,28.026325225830078,HSBC,HSBC,traditional_bank,86.50963695764958
2018-10-10,27.81371307373047,HSBC,HSBC,traditional_bank,85.85336111903302
2018-10-11,27.233591079711914,HSBC,HSBC,traditional_bank,84.06268243785368
2018-10-12,27.36395263671875,HSBC,HSBC,traditional_bank,84.46507307876087
2018-10-15,27.220548629760742,HSBC,HSBC,traditional_bank,84.02242394512506
2018-10-16,27.200990676879883,HSBC,HSBC,traditional_bank,83.9620538684302
2018-10-17,27.070627212524414,HSBC,HSBC,traditional_bank,83.55965734005697
2018-10-18,26.171091079711914,HSBC,HSBC,traditional_bank,80.78303415978442
2018-10-19,26.373165130615234,HSBC,HSBC,traditional_bank,81.4067817485727
2018-10-22,26.301467895507812,HSBC,HSBC,traditional_bank,81.18547190041987
2018-10-23,25.682222366333008,HSBC,HSBC,traditional_bank,79.27402951598671
2018-10-24,25.141199111938477,HSBC,HSBC,traditional_bank,77.60403800100275
2018-10-25,25.512746810913086,HSBC,HSBC,traditional_bank,78.75090460915585
2018-10-26,25.199865341186523,HSBC,HSBC,traditional_bank,77.78512468122315
2018-10-29,26.190658569335938,HSBC,HSBC,traditional_bank,80.84343367380941
2018-10-30,26.510047912597656,HSBC,HSBC,traditional_bank,81.82930163584422
2018-10-31,26.7838191986084,HSBC,HSBC,traditional_bank,82.67435907278534
2018-11-01,27.090185165405273,HSBC,HSBC,traditional_bank,83.62002741675182
2018-11-02,27.350915908813477,HSBC,HSBC,traditional_bank,84.42483224843035
2018-11-05,27.181438446044922,HSBC,HSBC,traditional_bank,83.90170145413346
2018-11-06,27.2401123046875,HSBC,HSBC,traditional_bank,84.08281168421799
2018-11-07,27.55950164794922,HSBC,HSBC,traditional_bank,85.06867964625278
2018-11-08,27.331361770629883,HSBC,HSBC,traditional_bank,84.36447394666756
2018-11-09,26.87508201599121,HSBC,HSBC,traditional_bank,82.95606254749713
2018-11-12,26.646936416625977,HSBC,HSBC,traditional_bank,82.25183918551382
2018-11-13,27.2401123046875,HSBC,HSBC,traditional_bank,84.08281168421799
2018-11-14,27.22707748413086,HSBC,HSBC,traditional_bank,84.04257674135349
2018-11-15,27.637720108032227,HSBC,HSBC,traditional_bank,85.31011874076992
2018-11-16,27.533430099487305,HSBC,HSBC,traditional_bank,84.98820387305776
2018-11-19,27.318321228027344,HSBC,HSBC,traditional_bank,84.32422134140496
2018-11-20,26.757749557495117,HSBC,HSBC,traditional_bank,82.59388918705633
2018-11-21,27.29224967956543,HSBC,HSBC,traditional_bank,84.24374556820995
2018-11-23,27.207515716552734,HSBC,HSBC,traditional_bank,83.98219488972659
2018-11-26,28.139638900756836,HSBC,HSBC,traditional_bank,86.85940542716038
2018-11-27,27.931041717529297,HSBC,HSBC,traditional_bank,86.21552270454175
2018-11-28,28.204818725585938,HSBC,HSBC,traditional_bank,87.06059780388097
2018-11-29,27.90497398376465,HSBC,HSBC,traditional_bank,86.1350587062788
2018-11-30,27.72897720336914,HSBC,HSBC,traditional_bank,85.59180455308363
2018-12-03,28.335186004638672,HSBC,HSBC,traditional_bank,87.46300610718626
2018-12-04,27.73550033569336,HSBC,HSBC,traditional_bank,85.61193968691397
2018-12-06,26.731674194335938,HSBC,HSBC,traditional_bank,82.51340163892924
2018-12-07,26.627376556396484,HSBC,HSBC,traditional_bank,82.19146322135295
2018-12-10,26.340574264526367,HSBC,HSBC,traditional_bank,81.30618261647939
2018-12-11,26.242794036865234,HSBC,HSBC,traditional_bank,81.00436167033534
2018-12-12,26.95329475402832,HSBC,HSBC,traditional_bank,83.19748397961618
2018-12-13,26.933746337890625,HSBC,HSBC,traditional_bank,83.1371433402515
2018-12-14,26.659975051879883,HSBC,HSBC,traditional_bank,82.29208590331038
2018-12-17,26.529603958129883,HSBC,HSBC,traditional_bank,81.88966582507302
2018-12-18,26.58827018737793,HSBC,HSBC,traditional_bank,82.07075250529343
2018-12-19,26.294946670532227,HSBC,HSBC,traditional_bank,81.16534265405556
2018-12-20,26.712116241455078,HSBC,HSBC,traditional_bank,82.4530315622344
2018-12-21,26.4383487701416,HSBC,HSBC,traditional_bank,81.60798590022534
2018-12-24,26.31450653076172,HSBC,HSBC,traditional_bank,81.22571861821643
2018-12-26,26.87508201599121,HSBC,HSBC,traditional_bank,82.95606254749713
2018-12-27,26.529603958129883,HSBC,HSBC,traditional_bank,81.88966582507302
2018-12-28,26.770780563354492,HSBC,HSBC,traditional_bank,82.63411235498877
2018-12-31,26.796855926513672,HSBC,HSBC,traditional_bank,82.71459990311585
2019-01-02,26.646936416625977,HSBC,HSBC,traditional_bank,82.25183918551382
2019-01-03,26.353607177734375,HSBC,HSBC,traditional_bank,81.34641167187786
2019-01-04,27.122774124145508,HSBC,HSBC,traditional_bank,83.7206206613791
2019-01-07,26.757749557495117,HSBC,HSBC,traditional_bank,82.59388918705633
2019-01-08,26.829448699951172,HSBC,HSBC,traditional_bank,82.81520492267519
2019-01-09,27.01197052001953,HSBC,HSBC,traditional_bank,83.37860009716674
2019-01-10,27.070627212524414,HSBC,HSBC,traditional_bank,83.55965734005697
2019-01-11,26.998924255371094,HSBC,HSBC,traditional_bank,83.33832982950605
2019-01-14,26.712116241455078,HSBC,HSBC,traditional_bank,82.4530315622344
2019-01-15,26.868562698364258,HSBC,HSBC,traditional_bank,82.93593918859885
2019-01-16,27.0771484375,HSBC,HSBC,traditional_bank,83.57978658642129
2019-01-17,27.0445613861084,HSBC,HSBC,traditional_bank,83.47919922926005
2019-01-18,27.32483673095703,HSBC,HSBC,traditional_bank,84.34433292537119
2019-01-22,26.972854614257812,HSBC,HSBC,traditional_bank,83.25785994377705
2019-01-23,27.142330169677734,HSBC,HSBC,traditional_bank,83.78098485060791
2019-01-24,26.992406845092773,HSBC,HSBC,traditional_bank,83.3182123580738
2019-01-25,27.285730361938477,HSBC,HSBC,traditional_bank,84.22362220931166
2019-01-28,27.129297256469727,HSBC,HSBC,traditional_bank,83.74075579520944
2019-01-29,27.429140090942383,HSBC,HSBC,traditional_bank,84.66628900534559
2019-01-30,27.689868927001953,HSBC,HSBC,traditional_bank,85.47108794955807
2019-01-31,27.46172332763672,HSBC,HSBC,traditional_bank,84.76686458757476
2019-02-01,27.187959671020508,HSBC,HSBC,traditional_bank,83.92183070049778
2019-02-04,27.357431411743164,HSBC,HSBC,traditional_bank,84.44494383239656
2019-02-05,27.598609924316406,HSBC,HSBC,traditional_bank,85.18939624977834
2019-02-06,27.442171096801758,HSBC,HSBC,traditional_bank,84.70651217327801
2019-02-07,27.259658813476562,HSBC,HSBC,traditional_bank,84.14314643611664
2019-02-08,27.214040756225586,HSBC,HSBC,traditional_bank,84.00233591102297
2019-02-11,27.16840171813965,HSBC,HSBC,traditional_bank,83.86146062380293
2019-02-12,27.442171096801758,HSBC,HSBC,traditional_bank,84.70651217327801
2019-02-13,27.592086791992188,HSBC,HSBC,traditional_bank,85.16926111594799
2019-02-14,27.6181697845459,HSBC,HSBC,traditional_bank,85.24977221393921
2019-02-15,27.898452758789062,HSBC,HSBC,traditional_bank,86.11492945991448
2019-02-19,27.064115524291992,HSBC,HSBC,traditional_bank,83.53955753102282
2019-02-20,27.46172332763672,HSBC,HSBC,traditional_bank,84.76686458757476
2019-02-21,27.281234741210938,HSBC,HSBC,traditional_bank,84.20974545187362
2019-02-22,27.21438217163086,HSBC,HSBC,traditional_bank,84.00338976744274
2019-02-25,27.13416290283203,HSBC,HSBC,traditional_bank,83.75577472105775
2019-02-26,27.247812271118164,HSBC,HSBC,traditional_bank,84.10657938459025
2019-02-27,27.49515151977539,HSBC,HSBC,traditional_bank,84.87004831725623
2019-02-28,27.294599533081055,HSBC,HSBC,traditional_bank,84.25099892636169
2019-03-01,27.147537231445312,HSBC,HSBC,traditional_bank,83.79705763287599
2019-03-04,27.194332122802734,HSBC,HSBC,traditional_bank,83.94150072451157
2019-03-05,27.408254623413086,HSBC,HSBC,traditional_bank,84.60182125229228
2019-03-06,27.388195037841797,HSBC,HSBC,traditional_bank,84.53990277203096
2019-03-07,27.32134246826172,HSBC,HSBC,traditional_bank,84.33354708760008
2019-03-08,27.32134246826172,HSBC,HSBC,traditional_bank,84.33354708760008
2019-03-11,27.414934158325195,HSBC,HSBC,traditional_bank,84.62243915833727
2019-03-12,27.45503807067871,HSBC,HSBC,traditional_bank,84.74622901913168
2019-03-13,27.488466262817383,HSBC,HSBC,traditional_bank,84.84941274881315
2019-03-14,27.501829147338867,HSBC,HSBC,traditional_bank,84.8906603358352
2019-03-15,27.682329177856445,HSBC,HSBC,traditional_bank,85.44781479633254
2019-03-18,27.762548446655273,HSBC,HSBC,traditional_bank,85.69542984271752
2019-03-19,27.662277221679688,HSBC,HSBC,traditional_bank,85.38591986593534
2019-03-20,27.54863166809082,HSBC,HSBC,traditional_bank,85.0351269773349
2019-03-21,27.45503807067871,HSBC,HSBC,traditional_bank,84.74622901913168
2019-03-22,27.020517349243164,HSBC,HSBC,traditional_bank,83.40498183245732
2019-03-25,27.027202606201172,HSBC,HSBC,traditional_bank,83.4256174009004
2019-03-26,27.127485275268555,HSBC,HSBC,traditional_bank,83.73516270247879
2019-03-27,27.174274444580078,HSBC,HSBC,traditional_bank,83.87958813171628
2019-03-28,27.080686569213867,HSBC,HSBC,traditional_bank,83.59070783591115
2019-03-29,27.127485275268555,HSBC,HSBC,traditional_bank,83.73516270247879
2019-04-01,27.916303634643555,HSBC,HSBC,traditional_bank,86.17003025451045
2019-04-02,28.177013397216797,HSBC,HSBC,traditional_bank,86.97477032406262
2019-04-03,28.444416046142578,HSBC,HSBC,traditional_bank,87.80016951192201
2019-04-04,28.27728843688965,HSBC,HSBC,traditional_bank,87.28429207577688
2019-04-05,28.397619247436523,HSBC,HSBC,traditional_bank,87.65572053282038
2019-04-08,28.451099395751953,HSBC,HSBC,traditional_bank,87.82079919289906
2019-04-09,28.497894287109375,HSBC,HSBC,traditional_bank,87.96524228453464
2019-04-10,28.437725067138672,HSBC,HSBC,traditional_bank,87.77951628108082
2019-04-11,28.47115135192871,HSBC,HSBC,traditional_bank,87.88269412329626
2019-04-12,28.771976470947266,HSBC,HSBC,traditional_bank,88.81125937843902
2019-04-15,28.671703338623047,HSBC,HSBC,traditional_bank,88.50174351419079
2019-04-16,28.965839385986328,HSBC,HSBC,traditional_bank,89.4096614259584
2019-04-17,29.052745819091797,HSBC,HSBC,traditional_bank,89.67791792825251
2019-04-18,28.91236114501953,HSBC,HSBC,traditional_bank,89.24458865334576
2019-04-22,28.892301559448242,HSBC,HSBC,traditional_bank,89.18267017308443
2019-04-23,28.84551239013672,HSBC,HSBC,traditional_bank,89.03824474384695
2019-04-24,28.631591796875,HSBC,HSBC,traditional_bank,88.37793010353226
2019-04-25,28.58479881286621,HSBC,HSBC,traditional_bank,88.23349289936272
2019-04-26,28.792028427124023,HSBC,HSBC,traditional_bank,88.87315430883622
2019-04-29,28.945781707763672,HSBC,HSBC,traditional_bank,89.34774883316311
2019-04-30,29.12627410888672,HSBC,HSBC,traditional_bank,89.90487974379631
2019-05-01,28.878938674926758,HSBC,HSBC,traditional_bank,89.14142258606239
2019-05-02,29.059429168701172,HSBC,HSBC,traditional_bank,89.69854760922956
2019-05-03,29.881668090820312,HSBC,HSBC,traditional_bank,92.23657534107856
2019-05-06,29.273344039916992,HSBC,HSBC,traditional_bank,90.35884458714615
2019-05-07,28.84551239013672,HSBC,HSBC,traditional_bank,89.03824474384695
2019-05-08,28.638280868530273,HSBC,HSBC,traditional_bank,88.39857744690742
2019-05-09,28.598167419433594,HSBC,HSBC,traditional_bank,88.27475814878287
2019-05-10,28.651641845703125,HSBC,HSBC,traditional_bank,88.43981914646344
2019-05-13,28.123537063598633,HSBC,HSBC,traditional_bank,86.809703438916
2019-05-14,28.177013397216797,HSBC,HSBC,traditional_bank,86.97477032406262
2019-05-15,28.451099395751953,HSBC,HSBC,traditional_bank,87.82079919289906
2019-05-16,28.566089630126953,HSBC,HSBC,traditional_bank,88.17574274505223
2019-05-17,28.146699905395508,HSBC,HSBC,traditional_bank,86.88120082641183
2019-05-20,28.018173217773438,HSBC,HSBC,traditional_bank,86.48447392782768
2019-05-21,28.19405174255371,HSBC,HSBC,traditional_bank,87.02736305812884
2019-05-22,28.207578659057617,HSBC,HSBC,traditional_bank,87.06911696722966
2019-05-23,28.281993865966797,HSBC,HSBC,traditional_bank,87.29881645447847
2019-05-24,28.4105167388916,HSBC,HSBC,traditional_bank,87.69553157813056
2019-05-28,28.11288070678711,HSBC,HSBC,traditional_bank,86.77681016619374
2019-05-29,28.11288070678711,HSBC,HSBC,traditional_bank,86.77681016619374
2019-05-30,27.93023681640625,HSBC,HSBC,traditional_bank,86.21303819387614
2019-05-31,27.578489303588867,HSBC,HSBC,traditional_bank,85.12728937060398
2019-06-03,27.625837326049805,HSBC,HSBC,traditional_bank,85.27343982738891
2019-06-04,27.862594604492188,HSBC,HSBC,traditional_bank,86.00424509850791
2019-06-05,27.828765869140625,HSBC,HSBC,traditional_bank,85.89982500095965
2019-06-06,27.8558292388916,HSBC,HSBC,traditional_bank,85.98336225649146
2019-06-07,28.04524040222168,HSBC,HSBC,traditional_bank,86.56802295829154
2019-06-10,28.166994094848633,HSBC,HSBC,traditional_bank,86.94384346499513
2019-06-11,28.241411209106445,HSBC,HSBC,traditional_bank,87.17354883970997
2019-06-12,27.882892608642578,HSBC,HSBC,traditional_bank,86.06689951202327
2019-06-13,27.767894744873047,HSBC,HSBC,traditional_bank,85.71193241000596
2019-06-14,27.571727752685547,HSBC,HSBC,traditional_bank,85.1064183035196
2019-06-17,27.490554809570312,HSBC,HSBC,traditional_bank,84.85585952411847
2019-06-18,27.896413803100586,HSBC,HSBC,traditional_bank,86.108635758726
2019-06-19,28.018173217773438,HSBC,HSBC,traditional_bank,86.48447392782768
2019-06-20,28.173763275146484,HSBC,HSBC,traditional_bank,86.96473808194364
2019-06-21,27.801713943481445,HSBC,HSBC,traditional_bank,85.81632307022404
2019-06-24,27.774656295776367,HSBC,HSBC,traditional_bank,85.73280347709034
2019-06-25,27.720539093017578,HSBC,HSBC,traditional_bank,85.5657584033569
2019-06-26,27.842300415039062,HSBC,HSBC,traditional_bank,85.94160245992461
2019-06-27,28.011411666870117,HSBC,HSBC,traditional_bank,86.4636028607433
2019-06-28,28.23464012145996,HSBC,HSBC,traditional_bank,87.15264833529542
2019-07-01,28.322572708129883,HSBC,HSBC,traditional_bank,87.4240722943149
2019-07-02,28.464632034301758,HSBC,HSBC,traditional_bank,87.86257076439797
2019-07-03,28.4781551361084,HSBC,HSBC,traditional_bank,87.90431289856673
2019-07-05,28.464632034301758,HSBC,HSBC,traditional_bank,87.86257076439797
2019-07-08,28.281993865966797,HSBC,HSBC,traditional_bank,87.29881645447847
